000009,2020-08-30,0.5144,1.7930%,开放申购
000009,2020-08-29,0.5153,1.7740%,开放申购
000009,2020-08-28,0.4821,1.7560%,开放申购
000009,2020-08-27,0.5092,1.7510%,开放申购
000009,2020-08-26,0.4802,1.7250%,开放申购
000009,2020-08-25,0.4706,1.7210%,开放申购
000009,2020-08-24,0.4364,1.7160%,开放申购
000009,2020-08-23,0.4795,1.7270%,开放申购
000009,2020-08-22,0.4796,1.7220%,开放申购
000009,2020-08-21,0.4734,1.7170%,开放申购
000009,2020-08-20,0.4603,1.7160%,开放申购
000009,2020-08-19,0.4723,1.7200%,开放申购
000009,2020-08-18,0.4617,1.7150%,开放申购
000009,2020-08-17,0.4562,1.7150%,开放申购
000009,2020-08-16,0.4705,1.7190%,开放申购
000009,2020-08-15,0.4711,1.7150%,开放申购
000009,2020-08-14,0.4702,1.7110%,开放申购
000009,2020-08-13,0.4684,1.7010%,开放申购
000009,2020-08-12,0.4636,1.7030%,开放申购
000009,2020-08-11,0.4615,1.6910%,开放申购
000009,2020-08-10,0.4643,1.6990%,开放申购
000009,2020-08-09,0.4626,1.6900%,开放申购
000009,2020-08-08,0.4626,1.6990%,开放申购
000009,2020-08-07,0.4524,1.7090%,开放申购
000009,2020-08-06,0.4711,1.7120%,开放申购
000009,2020-08-05,0.4417,1.7230%,开放申购
000009,2020-08-04,0.4761,1.7410%,开放申购
000009,2020-08-03,0.4470,1.7270%,开放申购
000009,2020-08-02,0.4807,1.7260%,开放申购
000009,2020-08-01,0.4807,1.7160%,开放申购
000009,2020-07-31,0.4589,1.7060%,开放申购
000009,2020-07-30,0.4913,1.6890%,开放申购
000009,2020-07-29,0.4756,1.6750%,开放申购
000009,2020-07-28,0.4488,1.6740%,开放申购
000009,2020-07-27,0.4460,1.6800%,开放申购
000009,2020-07-26,0.4622,1.6760%,开放申购
000009,2020-07-25,0.4622,1.6740%,开放申购
000009,2020-07-24,0.4261,1.6720%,开放申购
000009,2020-07-23,0.4645,1.6720%,开放申购
000009,2020-07-22,0.4740,1.6460%,开放申购
000009,2020-07-21,0.4595,1.6320%,开放申购
000009,2020-07-20,0.4391,1.6320%,开放申购
000009,2020-07-19,0.4582,1.6360%,开放申购
000009,2020-07-18,0.4589,1.6290%,开放申购
000009,2020-07-17,0.4261,1.6210%,开放申购
000009,2020-07-16,0.4150,1.6130%,开放申购
000009,2020-07-15,0.4478,1.6230%,开放申购
000009,2020-07-14,0.4592,1.6090%,开放申购
000009,2020-07-13,0.4472,1.6040%,开放申购
000009,2020-07-12,0.4441,1.6320%,开放申购
000009,2020-07-11,0.4441,1.6850%,开放申购
000009,2020-07-10,0.4110,1.7390%,开放申购
000009,2020-07-09,0.4351,1.7950%,开放申购
000009,2020-07-08,0.4207,1.8480%,开放申购
000009,2020-07-07,0.4500,1.9360%,开放申购
000009,2020-07-06,0.4989,1.9910%,开放申购
000009,2020-07-05,0.5456,2.0340%,开放申购
000009,2020-07-04,0.5456,2.0620%,开放申购
000009,2020-07-03,0.5165,2.0600%,开放申购
000009,2020-07-02,0.5347,2.0730%,开放申购
000009,2020-07-01,0.5871,2.0760%,开放申购
000009,2020-06-30,0.5518,2.0750%,开放申购
000009,2020-06-29,0.5801,2.0520%,开放申购
000009,2020-06-28,0.5994,1.9890%,开放申购
000009,2020-06-27,0.5408,1.8910%,开放申购
000009,2020-06-26,0.5408,1.8250%,开放申购
000009,2020-06-25,0.5409,1.7640%,开放申购
000009,2020-06-24,0.5851,1.6950%,开放申购
000009,2020-06-23,0.5087,1.5990%,开放申购
000009,2020-06-22,0.4611,1.5400%,开放申购
000009,2020-06-21,0.4161,1.5080%,开放申购
000009,2020-06-20,0.4161,1.4990%,开放申购
000009,2020-06-19,0.4257,1.4910%,开放申购
000009,2020-06-18,0.4099,1.4780%,开放申购
000009,2020-06-17,0.4051,1.4610%,开放申购
000009,2020-06-16,0.3962,1.4440%,开放申购
000009,2020-06-15,0.4006,1.4320%,开放申购
000009,2020-06-14,0.4008,1.4010%,开放申购
000009,2020-06-13,0.4008,1.3990%,开放申购
000009,2020-06-12,0.4001,1.3960%,开放申购
000009,2020-06-11,0.3789,1.3870%,开放申购
000009,2020-06-10,0.3728,1.3940%,开放申购
000009,2020-06-09,0.3735,1.4100%,开放申购
000009,2020-06-08,0.3421,1.4350%,开放申购
000009,2020-06-07,0.3958,1.4730%,开放申购
000009,2020-06-06,0.3959,1.4910%,开放申购
000009,2020-06-05,0.3824,1.5100%,开放申购
000009,2020-06-04,0.3917,1.5280%,开放申购
000009,2020-06-03,0.4035,1.5320%,开放申购
000009,2020-06-02,0.4215,1.5270%,开放申购
000009,2020-06-01,0.4137,1.5180%,开放申购
000009,2020-05-31,0.4304,1.5140%,开放申购
000009,2020-05-30,0.4304,1.5020%,开放申购
000009,2020-05-29,0.4163,1.4900%,开放申购
000009,2020-05-28,0.4008,1.4740%,开放申购
000009,2020-05-27,0.3939,1.4790%,开放申购
000009,2020-05-26,0.4040,1.5020%,开放申购
000009,2020-05-25,0.4052,1.5230%,开放申购
000009,2020-05-24,0.4079,1.5440%,开放申购
000009,2020-05-23,0.4079,1.5750%,开放申购
000009,2020-05-22,0.3864,1.6070%,开放申购
000009,2020-05-21,0.4099,1.6420%,开放申购
000009,2020-05-20,0.4377,1.6620%,开放申购
000009,2020-05-19,0.4442,1.6970%,开放申购
000009,2020-05-18,0.4437,1.7320%,开放申购
000009,2020-05-17,0.4675,1.7420%,开放申购
000009,2020-05-16,0.4676,1.7520%,开放申购
000009,2020-05-15,0.4537,1.7620%,开放申购
000009,2020-05-14,0.4470,1.7790%,开放申购
000009,2020-05-13,0.5040,1.7940%,开放申购
000009,2020-05-12,0.5100,1.7950%,开放申购
000009,2020-05-11,0.4620,1.7890%,开放申购
000009,2020-05-10,0.4864,1.8090%,开放申购
000009,2020-05-09,0.4864,1.8150%,开放申购
000009,2020-05-08,0.4868,1.8210%,开放申购
000009,2020-05-07,0.4742,1.8270%,开放申购
000009,2020-05-06,0.5071,1.8400%,开放申购
000009,2020-05-05,0.4983,1.8510%,开放申购
000009,2020-05-04,0.4983,1.8430%,开放申购
000009,2020-05-03,0.4983,1.8530%,开放申购
000009,2020-05-02,0.4983,1.8510%,开放申购
000009,2020-05-01,0.4983,1.8500%,开放申购
000009,2020-04-30,0.4991,1.8490%,开放申购
000009,2020-04-29,0.5266,1.8250%,开放申购
000009,2020-04-28,0.4840,1.8230%,开放申购
000009,2020-04-27,0.5160,1.8360%,开放申购
000009,2020-04-26,0.4960,1.8390%,开放申购
000009,2020-04-25,0.4960,1.8550%,开放申购
000009,2020-04-24,0.4955,1.8730%,开放申购
000009,2020-04-23,0.4544,1.8910%,开放申购
000009,2020-04-22,0.5225,1.9310%,开放申购
000009,2020-04-21,0.5097,1.9250%,开放申购
000009,2020-04-20,0.5203,1.9280%,开放申购
000009,2020-04-19,0.5273,1.9370%,开放申购
000009,2020-04-18,0.5291,1.9300%,开放申购
000009,2020-04-17,0.5293,1.9210%,开放申购
000009,2020-04-16,0.5297,1.8820%,开放申购
000009,2020-04-15,0.5115,1.8780%,开放申购
000009,2020-04-14,0.5150,1.8890%,开放申购
000009,2020-04-13,0.5372,1.8920%,开放申购
000009,2020-04-12,0.5136,1.9060%,开放申购
000009,2020-04-11,0.5136,1.9330%,开放申购
000009,2020-04-10,0.4551,1.9590%,开放申购
000009,2020-04-09,0.5228,2.0170%,开放申购
000009,2020-04-08,0.5308,2.0380%,开放申购
000009,2020-04-07,0.5218,2.0570%,开放申购
000009,2020-04-06,0.5635,2.0790%,开放申购
000009,2020-04-05,0.5635,2.0670%,开放申购
000009,2020-04-04,0.5635,2.0550%,开放申购
000009,2020-04-03,0.5637,2.0430%,开放申购
000009,2020-04-02,0.5621,2.0290%,开放申购
000009,2020-04-01,0.5674,2.0250%,开放申购
000009,2020-03-31,0.5621,2.0220%,开放申购
000009,2020-03-30,0.5407,2.0370%,开放申购
000009,2020-03-29,0.5412,2.0460%,开放申购
000009,2020-03-28,0.5412,2.0830%,开放申购
000009,2020-03-27,0.5368,2.1200%,开放申购
000009,2020-03-26,0.5548,2.1630%,开放申购
000009,2020-03-25,0.5633,2.1980%,开放申购
000009,2020-03-24,0.5891,2.2370%,开放申购
000009,2020-03-23,0.5587,2.2750%,开放申购
000009,2020-03-22,0.6103,2.3260%,开放申购
000009,2020-03-21,0.6103,2.3530%,开放申购
000009,2020-03-20,0.6182,2.3800%,开放申购
000009,2020-03-19,0.6199,2.4040%,开放申购
000009,2020-03-18,0.6371,2.4170%,开放申购
000009,2020-03-17,0.6591,2.4080%,开放申购
000009,2020-03-16,0.6541,2.3810%,开放申购
000009,2020-03-15,0.6617,2.3970%,开放申购
000009,2020-03-14,0.6618,2.4150%,开放申购
000009,2020-03-13,0.6628,2.4330%,开放申购
000009,2020-03-12,0.6445,2.4240%,开放申购
000009,2020-03-11,0.6189,2.4510%,开放申购
000009,2020-03-10,0.6098,2.4920%,开放申购
000009,2020-03-09,0.6829,2.5330%,开放申购
000009,2020-03-08,0.6953,2.5040%,开放申购
000009,2020-03-07,0.6953,2.5000%,开放申购
000009,2020-03-06,0.6471,2.4860%,开放申购
000009,2020-03-05,0.6942,2.4830%,开放申购
000009,2020-03-04,0.6953,2.4950%,开放申购
000009,2020-03-03,0.6871,2.5040%,开放申购
000009,2020-03-02,0.6297,2.5150%,开放申购
000009,2020-03-01,0.6865,2.5560%,开放申购
000009,2020-02-29,0.6687,2.5650%,开放申购
000009,2020-02-28,0.6425,2.5830%,开放申购
000009,2020-02-27,0.7162,2.5870%,开放申购
000009,2020-02-26,0.7134,2.5720%,开放申购
000009,2020-02-25,0.7068,2.5680%,开放申购
000009,2020-02-24,0.7058,2.5700%,开放申购
000009,2020-02-23,0.7032,2.5510%,开放申购
000009,2020-02-22,0.7033,2.5630%,开放申购
000009,2020-02-21,0.6503,2.5740%,开放申购
000009,2020-02-20,0.6881,2.5600%,开放申购
000009,2020-02-19,0.7061,2.5810%,开放申购
000009,2020-02-18,0.7106,2.5910%,开放申购
000009,2020-02-17,0.6701,2.6010%,开放申购
000009,2020-02-16,0.7246,2.6390%,开放申购
000009,2020-02-15,0.7246,2.6400%,开放申购
000009,2020-02-14,0.6245,2.6420%,开放申购
000009,2020-02-13,0.7266,2.6980%,开放申购
000009,2020-02-12,0.7240,2.6990%,开放申购
000009,2020-02-11,0.7298,2.7000%,开放申购
000009,2020-02-10,0.7413,2.6940%,开放申购
000009,2020-02-09,0.7276,2.6770%,开放申购
000009,2020-02-08,0.7276,2.6740%,开放申购
000009,2020-02-07,0.7282,2.6710%,开放申购
000009,2020-02-06,0.7297,2.6670%,开放申购
000009,2020-02-05,0.7253,2.6630%,开放申购
000009,2020-02-04,0.7191,2.6620%,开放申购
000009,2020-02-03,0.7084,2.6630%,开放申购
000009,2020-02-02,0.7221,2.6710%,开放申购
000009,2020-02-01,0.7221,2.6710%,开放申购
000009,2020-01-31,0.7221,2.6710%,开放申购
000009,2020-01-30,0.7221,2.6710%,开放申购
000009,2020-01-29,0.7221,2.7000%,开放申购
000009,2020-01-28,0.7221,2.7120%,开放申购
000009,2020-01-27,0.7221,2.7020%,开放申购
000009,2020-01-26,0.7222,2.6640%,开放申购
000009,2020-01-25,0.7222,2.7150%,开放申购
000009,2020-01-24,0.7222,2.7290%,开放申购
000009,2020-01-23,0.7770,2.8810%,开放申购
000009,2020-01-22,0.7447,2.8060%,开放申购
000009,2020-01-21,0.7020,2.8090%,开放申购
000009,2020-01-20,0.6523,2.8120%,开放申购
000009,2020-01-19,0.8164,2.8520%,开放申购
000009,2020-01-18,0.7486,2.8080%,开放申购
000009,2020-01-17,1.0057,2.8010%,开放申购
000009,2020-01-16,0.6381,2.6550%,开放申购
000009,2020-01-15,0.7503,2.6610%,开放申购
000009,2020-01-14,0.7070,2.6570%,开放申购
000009,2020-01-13,0.7271,2.6970%,开放申购
000009,2020-01-12,0.7352,2.7220%,开放申购
000009,2020-01-11,0.7352,2.7430%,开放申购
000009,2020-01-10,0.7325,2.7630%,开放申购
000009,2020-01-09,0.6499,2.7500%,开放申购
000009,2020-01-08,0.7420,2.7850%,开放申购
000009,2020-01-07,0.7825,2.7800%,开放申购
000009,2020-01-06,0.7733,2.7530%,开放申购
000009,2020-01-05,0.7739,2.7820%,开放申购
000009,2020-01-04,0.7739,2.7920%,开放申购
000009,2020-01-03,0.7074,2.8020%,开放申购
000009,2020-01-02,0.7145,2.8180%,开放申购
000009,2020-01-01,0.7329,2.8380%,开放申购
000009,2019-12-31,0.7328,2.8480%,开放申购
000009,2019-12-30,0.8279,2.8540%,开放申购
000009,2019-12-29,0.7915,2.7970%,开放申购
000009,2019-12-28,0.7932,2.7780%,开放申购
000009,2019-12-27,0.7362,2.7570%,开放申购
000009,2019-12-26,0.7530,2.7490%,开放申购
000009,2019-12-25,0.7513,2.7180%,开放申购
000009,2019-12-24,0.7445,2.6790%,开放申购
000009,2019-12-23,0.7214,2.6370%,开放申购
000009,2019-12-22,0.7548,2.6060%,开放申购
000009,2019-12-21,0.7548,2.5760%,开放申购
000009,2019-12-20,0.7217,2.5470%,开放申购
000009,2019-12-19,0.6956,2.5170%,开放申购
000009,2019-12-18,0.6772,2.5200%,开放申购
000009,2019-12-17,0.6665,2.5310%,开放申购
000009,2019-12-16,0.6630,2.5290%,开放申购
000009,2019-12-15,0.6996,2.5270%,开放申购
000009,2019-12-14,0.7003,2.5240%,开放申购
000009,2019-12-13,0.6660,2.5210%,开放申购
000009,2019-12-12,0.7002,2.5200%,开放申购
000009,2019-12-11,0.6982,2.5200%,开放申购
000009,2019-12-10,0.6629,2.5160%,开放申购
000009,2019-12-09,0.6587,2.5150%,开放申购
000009,2019-12-08,0.6948,2.5080%,开放申购
000009,2019-12-07,0.6948,2.4880%,开放申购
000009,2019-12-06,0.6634,2.4740%,开放申购
000009,2019-12-05,0.6999,2.4680%,开放申购
000009,2019-12-04,0.6918,2.4590%,开放申购
000009,2019-12-03,0.6602,2.4390%,开放申购
000009,2019-12-02,0.6461,2.4270%,开放申购
000009,2019-12-01,0.6575,2.4230%,开放申购
000009,2019-11-30,0.6680,2.4360%,开放申购
000009,2019-11-29,0.6521,2.4440%,开放申购
000009,2019-11-28,0.6827,2.4500%,开放申购
000009,2019-11-27,0.6554,2.4570%,开放申购
000009,2019-11-26,0.6381,2.4710%,开放申购
000009,2019-11-25,0.6376,2.4830%,开放申购
000009,2019-11-24,0.6821,2.4790%,开放申购
000009,2019-11-23,0.6836,2.4540%,开放申购
000009,2019-11-22,0.6624,2.4300%,开放申购
000009,2019-11-21,0.6954,2.4070%,开放申购
000009,2019-11-20,0.6826,2.3850%,开放申购
000009,2019-11-19,0.6597,2.3460%,开放申购
000009,2019-11-18,0.6311,2.3370%,开放申购
000009,2019-11-17,0.6351,2.3430%,开放申购
000009,2019-11-16,0.6380,2.3460%,开放申购
000009,2019-11-15,0.6202,2.3480%,开放申购
000009,2019-11-14,0.6532,2.3580%,开放申购
000009,2019-11-13,0.6095,2.3520%,开放申购
000009,2019-11-12,0.6433,2.3720%,开放申购
